match_id,side,team,stat,value
1267458909,home,Ivory Coast,Shots accuracy,0.27
1267458909,home,Ivory Coast,Failed passes,73
1267458909,home,Ivory Coast,Possession,0.48
1267458909,home,Ivory Coast,Shots on target,4
1267458909,home,Ivory Coast,Corners,3
1267458909,home,Ivory Coast,Offsides,0
1267458909,home,Ivory Coast,Successful passes,397
1267458909,home,Ivory Coast,Red cards,0
1267458909,home,Ivory Coast,Shots off target,8
1267458909,home,Ivory Coast,Blocked shots,3
1267458909,home,Ivory Coast,Shots within penalty area,8
1267458909,home,Ivory Coast,Total passes,470
1267458909,home,Ivory Coast,Goalkeeper saves,1
1267458909,home,Ivory Coast,Fouls,10
1267458909,home,Ivory Coast,Yellow cards,3
1267458909,home,Ivory Coast,Shots outside penalty area,7
1267458909,away,Ecuador,Expected Goals,1.01
1267458909,away,Ecuador,Big Chances Created,1
1267458909,away,Ecuador,Attacks,105
1267458909,away,Ecuador,Free Kicks,9
1267458909,away,Ecuador,Expected Assists,1.28
1267458909,away,Ecuador,Successful Crosses,4
1267458909,away,Ecuador,Crosses,14
1267458909,away,Ecuador,Passes Own Half,276
1267458909,away,Ecuador,Passes Opposition Half,230
1267458909,away,Ecuador,Successful Long Passes,11
1267458909,away,Ecuador,Long Passes,36
1267458909,away,Ecuador,Throw-Ins,14
1267458909,away,Ecuador,Key Passes,9
1267458909,away,Ecuador,Passes Into Final Third,72
1267458909,away,Ecuador,Backward Passes,70
1267458909,away,Ecuador,Goal Kicks,11
1267458909,away,Ecuador,Interceptions,13
1267458909,away,Ecuador,Successful Tackles,15
1267458909,away,Ecuador,Tackles,21
1267458909,away,Ecuador,Clearances,18
1267458909,away,Ecuador,Successful Aerial Duels,11
1267458909,away,Ecuador,Aerial Duels,28
1267458909,away,Ecuador,Successful Dribbles,3
1267458909,away,Ecuador,Dribbles,10
1267458909,away,Ecuador,Shots accuracy,0.08
1267458909,away,Ecuador,Failed passes,73
1267458909,away,Ecuador,Possession,0.52
1267458909,away,Ecuador,Shots on target,1
1267458909,away,Ecuador,Corners,5
1267458909,away,Ecuador,Offsides,0
1267458909,away,Ecuador,Successful passes,419
1267458909,away,Ecuador,Red cards,0
1267458909,away,Ecuador,Shots off target,8
1267458909,away,Ecuador,Blocked shots,3
1267458909,away,Ecuador,Shots within penalty area,5
1267458909,away,Ecuador,Total passes,492
1267458909,away,Ecuador,Goalkeeper saves,3
1267458909,away,Ecuador,Fouls,13
1267458909,away,Ecuador,Yellow cards,1
1267458909,away,Ecuador,Shots outside penalty area,7
1267459760,home,Netherlands,Expected Goals,0.78
1267459760,home,Netherlands,Big Chances Created,0
1267459760,home,Netherlands,Attacks,107
1267459760,home,Netherlands,Free Kicks,6
1267459760,home,Netherlands,Expected Assists,1.29
1267459760,home,Netherlands,Successful Crosses,8
1267459760,home,Netherlands,Crosses,21
1267459760,home,Netherlands,Passes Own Half,163
1267459760,home,Netherlands,Passes Opposition Half,382
1267459760,home,Netherlands,Successful Long Passes,16
1267459760,home,Netherlands,Long Passes,35
1267459760,home,Netherlands,Throw-Ins,21
1267459760,home,Netherlands,Key Passes,10
1267459760,home,Netherlands,Passes Into Final Third,133
1267459760,home,Netherlands,Backward Passes,65
1267459760,home,Netherlands,Goal Kicks,9
1267459760,home,Netherlands,Interceptions,7
1267459760,home,Netherlands,Successful Tackles,5
1267459760,home,Netherlands,Tackles,11
1267459760,home,Netherlands,Clearances,23
1267459760,home,Netherlands,Successful Aerial Duels,21
1267459760,home,Netherlands,Aerial Duels,28
1267459760,home,Netherlands,Successful Dribbles,8
1267459760,home,Netherlands,Dribbles,15
1267459760,home,Netherlands,Shots accuracy,0.6
1267459760,home,Netherlands,Failed passes,61
1267459760,home,Netherlands,Possession,0.6
1267459760,home,Netherlands,Shots on target,6
1267459760,home,Netherlands,Corners,5
1267459760,home,Netherlands,Offsides,1
1267459760,home,Netherlands,Successful passes,463
1267459760,home,Netherlands,Red cards,0
1267459760,home,Netherlands,Shots off target,3
1267459760,home,Netherlands,Blocked shots,1
1267459760,home,Netherlands,Shots within penalty area,10
1267459760,home,Netherlands,Total passes,524
1267459760,home,Netherlands,Goalkeeper saves,1
1267459760,home,Netherlands,Fouls,7
1267459760,home,Netherlands,Yellow cards,3
1267459760,home,Netherlands,Shots outside penalty area,0
1267459760,away,Japan,Expected Goals,0.59
1267459760,away,Japan,Big Chances Created,0
1267459760,away,Japan,Attacks,85
1267459760,away,Japan,Free Kicks,7
1267459760,away,Japan,Expected Assists,0.58
1267459760,away,Japan,Successful Crosses,6
1267459760,away,Japan,Crosses,23
1267459760,away,Japan,Passes Own Half,127
1267459760,away,Japan,Passes Opposition Half,237
1267459760,away,Japan,Successful Long Passes,13
1267459760,away,Japan,Long Passes,36
1267459760,away,Japan,Throw-Ins,19
1267459760,away,Japan,Key Passes,10
1267459760,away,Japan,Passes Into Final Third,80
1267459760,away,Japan,Backward Passes,41
1267459760,away,Japan,Goal Kicks,7
1267459760,away,Japan,Interceptions,4
1267459760,away,Japan,Successful Tackles,10
1267459760,away,Japan,Tackles,11
1267459760,away,Japan,Clearances,32
1267459760,away,Japan,Successful Aerial Duels,7
1267459760,away,Japan,Aerial Duels,28
1267459760,away,Japan,Successful Dribbles,3
1267459760,away,Japan,Dribbles,9
1267459760,away,Japan,Shots accuracy,0.3
1267459760,away,Japan,Failed passes,55
1267459760,away,Japan,Possession,0.4
1267459760,away,Japan,Shots on target,3
1267459760,away,Japan,Corners,4
1267459760,away,Japan,Offsides,0
1267459760,away,Japan,Successful passes,286
1267459760,away,Japan,Red cards,0
1267459760,away,Japan,Shots off target,6
1267459760,away,Japan,Blocked shots,1
1267459760,away,Japan,Shots within penalty area,6
1267459760,away,Japan,Total passes,341
1267459760,away,Japan,Goalkeeper saves,4
1267459760,away,Japan,Fouls,7
1267459760,away,Japan,Yellow cards,0
1267459760,away,Japan,Shots outside penalty area,4
1267458058,home,Germany,Expected Goals,4.22
1267458058,home,Germany,Big Chances Created,6
1267458058,home,Germany,Attacks,125
1267458058,home,Germany,Free Kicks,10
1267458058,home,Germany,Expected Assists,3.48
1267458058,home,Germany,Successful Crosses,5
1267458058,home,Germany,Crosses,12
1267458058,home,Germany,Passes Own Half,210
1267458058,home,Germany,Passes Opposition Half,439
1267458058,home,Germany,Successful Long Passes,12
1267458058,home,Germany,Long Passes,25
1267458058,home,Germany,Throw-Ins,17
1267458058,home,Germany,Key Passes,21
1267458058,home,Germany,Passes Into Final Third,182
1267458058,home,Germany,Backward Passes,97
1267458058,home,Germany,Goal Kicks,7
1267458058,home,Germany,Interceptions,12
1267458058,home,Germany,Successful Tackles,13
1267458058,home,Germany,Tackles,19
1267458058,home,Germany,Clearances,8
1267458058,home,Germany,Successful Aerial Duels,9
1267458058,home,Germany,Aerial Duels,14
1267458058,home,Germany,Successful Dribbles,9
1267458058,home,Germany,Dribbles,18
1267458058,home,Germany,Shots accuracy,0.46
1267458058,home,Germany,Failed passes,83
1267458058,home,Germany,Possession,0.65
1267458058,home,Germany,Shots on target,12
1267458058,home,Germany,Corners,8
1267458058,home,Germany,Offsides,0
1267458058,home,Germany,Successful passes,554
1267458058,home,Germany,Red cards,0
1267458058,home,Germany,Shots off target,6
1267458058,home,Germany,Blocked shots,8
1267458058,home,Germany,Shots within penalty area,21
1267458058,home,Germany,Total passes,637
1267458058,home,Germany,Goalkeeper saves,1
1267458058,home,Germany,Fouls,18
1267458058,home,Germany,Yellow cards,0
1267458058,home,Germany,Shots outside penalty area,5
1267458058,away,Curaçao,Expected Goals,0.41
1267458058,away,Curaçao,Big Chances Created,0
1267458058,away,Curaçao,Attacks,56
1267458058,away,Curaçao,Free Kicks,18
1267458058,away,Curaçao,Expected Assists,0.28
1267458058,away,Curaçao,Successful Crosses,2
1267458058,away,Curaçao,Crosses,7
1267458058,away,Curaçao,Passes Own Half,188
1267458058,away,Curaçao,Passes Opposition Half,162
1267458058,away,Curaçao,Successful Long Passes,17
1267458058,away,Curaçao,Long Passes,44
1267458058,away,Curaçao,Throw-Ins,9
1267458058,away,Curaçao,Key Passes,6
1267458058,away,Curaçao,Passes Into Final Third,46
1267458058,away,Curaçao,Backward Passes,67
1267458058,away,Curaçao,Goal Kicks,11
1267458058,away,Curaçao,Interceptions,16
1267458058,away,Curaçao,Successful Tackles,8
1267458058,away,Curaçao,Tackles,16
1267458058,away,Curaçao,Clearances,25
1267458058,away,Curaçao,Successful Aerial Duels,5
1267458058,away,Curaçao,Aerial Duels,14
1267458058,away,Curaçao,Successful Dribbles,12
1267458058,away,Curaçao,Dribbles,21
1267458058,away,Curaçao,Shots accuracy,0.25
1267458058,away,Curaçao,Failed passes,61
1267458058,away,Curaçao,Possession,0.35
1267458058,away,Curaçao,Shots on target,2
1267458058,away,Curaçao,Corners,1
1267458058,away,Curaçao,Offsides,1
1267458058,away,Curaçao,Successful passes,282
1267458058,away,Curaçao,Red cards,0
1267458058,away,Curaçao,Shots off target,6
1267458058,away,Curaçao,Blocked shots,0
1267458058,away,Curaçao,Shots within penalty area,4
1267458058,away,Curaçao,Total passes,343
1267458058,away,Curaçao,Goalkeeper saves,4
1267458058,away,Curaçao,Fouls,11
1267458058,away,Curaçao,Yellow cards,0
1267458058,away,Curaçao,Shots outside penalty area,4
1309690635,home,Australia,Expected Goals,1.18
1309690635,home,Australia,Big Chances Created,1
1309690635,home,Australia,Attacks,41
1309690635,home,Australia,Free Kicks,4
1309690635,home,Australia,Expected Assists,0.35
1309690635,home,Australia,Successful Crosses,4
1309690635,home,Australia,Crosses,14
1309690635,home,Australia,Passes Own Half,151
1309690635,home,Australia,Passes Opposition Half,134
1309690635,home,Australia,Successful Long Passes,16
1309690635,home,Australia,Long Passes,58
1309690635,home,Australia,Throw-Ins,14
1309690635,home,Australia,Key Passes,8
1309690635,home,Australia,Passes Into Final Third,43
1309690635,home,Australia,Backward Passes,38
1309690635,home,Australia,Goal Kicks,17
1309690635,home,Australia,Interceptions,7
1309690635,home,Australia,Successful Tackles,5
1309690635,home,Australia,Tackles,15
1309690635,home,Australia,Clearances,55
1309690635,home,Australia,Successful Aerial Duels,15
1309690635,home,Australia,Aerial Duels,32
1309690635,home,Australia,Successful Dribbles,8
1309690635,home,Australia,Dribbles,11
1309690635,home,Australia,Shots accuracy,0.44
1309690635,home,Australia,Failed passes,70
1309690635,home,Australia,Possession,0.28
1309690635,home,Australia,Shots on target,4
1309690635,home,Australia,Corners,5
1309690635,home,Australia,Offsides,1
1309690635,home,Australia,Successful passes,201
1309690635,home,Australia,Red cards,0
1309690635,home,Australia,Shots off target,4
1309690635,home,Australia,Blocked shots,1
1309690635,home,Australia,Shots within penalty area,6
1309690635,home,Australia,Total passes,271
1309690635,home,Australia,Goalkeeper saves,8
1309690635,home,Australia,Fouls,12
1309690635,home,Australia,Yellow cards,0
1309690635,home,Australia,Shots outside penalty area,3
1309690635,away,Turkey,Expected Goals,1.36
1309690635,away,Turkey,Big Chances Created,2
1309690635,away,Turkey,Attacks,143
1309690635,away,Turkey,Free Kicks,12
1309690635,away,Turkey,Expected Assists,1.44
1309690635,away,Turkey,Successful Crosses,2
1309690635,away,Turkey,Crosses,26
1309690635,away,Turkey,Passes Own Half,191
1309690635,away,Turkey,Passes Opposition Half,539
1309690635,away,Turkey,Successful Long Passes,19
1309690635,away,Turkey,Long Passes,28
1309690635,away,Turkey,Throw-Ins,24
1309690635,away,Turkey,Key Passes,20
1309690635,away,Turkey,Passes Into Final Third,285
1309690635,away,Turkey,Backward Passes,94
1309690635,away,Turkey,Goal Kicks,6
1309690635,away,Turkey,Interceptions,4
1309690635,away,Turkey,Successful Tackles,8
1309690635,away,Turkey,Tackles,12
1309690635,away,Turkey,Clearances,29
1309690635,away,Turkey,Successful Aerial Duels,17
1309690635,away,Turkey,Aerial Duels,32
1309690635,away,Turkey,Successful Dribbles,5
1309690635,away,Turkey,Dribbles,14
1309690635,away,Turkey,Shots accuracy,0.27
1309690635,away,Turkey,Failed passes,69
1309690635,away,Turkey,Possession,0.72
1309690635,away,Turkey,Shots on target,8
1309690635,away,Turkey,Corners,8
1309690635,away,Turkey,Offsides,3
1309690635,away,Turkey,Successful passes,635
1309690635,away,Turkey,Red cards,0
1309690635,away,Turkey,Shots off target,10
1309690635,away,Turkey,Blocked shots,12
1309690635,away,Turkey,Shots within penalty area,14
1309690635,away,Turkey,Total passes,704
1309690635,away,Turkey,Goalkeeper saves,2
1309690635,away,Turkey,Fouls,4
1309690635,away,Turkey,Yellow cards,1
1309690635,away,Turkey,Shots outside penalty area,16
1267456356,home,Haiti,Expected Goals,1.05
1267456356,home,Haiti,Big Chances Created,1
1267456356,home,Haiti,Attacks,101
1267456356,home,Haiti,Free Kicks,21
1267456356,home,Haiti,Expected Assists,0.98
1267456356,home,Haiti,Successful Crosses,5
1267456356,home,Haiti,Crosses,23
1267456356,home,Haiti,Passes Own Half,177
1267456356,home,Haiti,Passes Opposition Half,277
1267456356,home,Haiti,Successful Long Passes,26
1267456356,home,Haiti,Long Passes,59
1267456356,home,Haiti,Throw-Ins,14
1267456356,home,Haiti,Key Passes,11
1267456356,home,Haiti,Passes Into Final Third,83
1267456356,home,Haiti,Backward Passes,32
1267456356,home,Haiti,Goal Kicks,7
1267456356,home,Haiti,Interceptions,6
1267456356,home,Haiti,Successful Tackles,7
1267456356,home,Haiti,Tackles,12
1267456356,home,Haiti,Clearances,20
1267456356,home,Haiti,Successful Aerial Duels,13
1267456356,home,Haiti,Aerial Duels,34
1267456356,home,Haiti,Successful Dribbles,6
1267456356,home,Haiti,Dribbles,14
1267456356,home,Haiti,Shots accuracy,0.13
1267456356,home,Haiti,Failed passes,64
1267456356,home,Haiti,Possession,0.54
1267456356,home,Haiti,Shots on target,2
1267456356,home,Haiti,Corners,4
1267456356,home,Haiti,Offsides,3
1267456356,home,Haiti,Successful passes,367
1267456356,home,Haiti,Red cards,0
1267456356,home,Haiti,Shots off target,9
1267456356,home,Haiti,Blocked shots,4
1267456356,home,Haiti,Shots within penalty area,8
1267456356,home,Haiti,Total passes,431
1267456356,home,Haiti,Goalkeeper saves,1
1267456356,home,Haiti,Fouls,23
1267456356,home,Haiti,Yellow cards,1
1267456356,home,Haiti,Shots outside penalty area,7
1267456356,away,Scotland,Expected Goals,1.05
1267456356,away,Scotland,Big Chances Created,2
1267456356,away,Scotland,Attacks,77
1267456356,away,Scotland,Free Kicks,22
1267456356,away,Scotland,Expected Assists,0.4
1267456356,away,Scotland,Successful Crosses,5
1267456356,away,Scotland,Crosses,14
1267456356,away,Scotland,Passes Own Half,207
1267456356,away,Scotland,Passes Opposition Half,181
1267456356,away,Scotland,Successful Long Passes,30
1267456356,away,Scotland,Long Passes,58
1267456356,away,Scotland,Throw-Ins,23
1267456356,away,Scotland,Key Passes,7
1267456356,away,Scotland,Passes Into Final Third,48
1267456356,away,Scotland,Backward Passes,58
1267456356,away,Scotland,Goal Kicks,13
1267456356,away,Scotland,Interceptions,6
1267456356,away,Scotland,Successful Tackles,5
1267456356,away,Scotland,Tackles,12
1267456356,away,Scotland,Clearances,17
1267456356,away,Scotland,Successful Aerial Duels,21
1267456356,away,Scotland,Aerial Duels,34
1267456356,away,Scotland,Successful Dribbles,5
1267456356,away,Scotland,Dribbles,13
1267456356,away,Scotland,Shots accuracy,0.22
1267456356,away,Scotland,Failed passes,67
1267456356,away,Scotland,Possession,0.46
1267456356,away,Scotland,Shots on target,2
1267456356,away,Scotland,Corners,3
1267456356,away,Scotland,Offsides,1
1267456356,away,Scotland,Successful passes,307
1267456356,away,Scotland,Red cards,0
1267456356,away,Scotland,Shots off target,5
1267456356,away,Scotland,Blocked shots,2
1267456356,away,Scotland,Shots within penalty area,8
1267456356,away,Scotland,Total passes,374
1267456356,away,Scotland,Goalkeeper saves,2
1267456356,away,Scotland,Fouls,21
1267456356,away,Scotland,Yellow cards,3
1267456356,away,Scotland,Shots outside penalty area,1
1267455505,home,Brazil,Expected Goals,1.26
1267455505,home,Brazil,Big Chances Created,1
1267455505,home,Brazil,Attacks,89
1267455505,home,Brazil,Free Kicks,14
1267455505,home,Brazil,Expected Assists,0.64
1267455505,home,Brazil,Successful Crosses,4
1267455505,home,Brazil,Crosses,16
1267455505,home,Brazil,Passes Own Half,268
1267455505,home,Brazil,Passes Opposition Half,262
1267455505,home,Brazil,Successful Long Passes,18
1267455505,home,Brazil,Long Passes,36
1267455505,home,Brazil,Throw-Ins,17
1267455505,home,Brazil,Key Passes,10
1267455505,home,Brazil,Passes Into Final Third,69
1267455505,home,Brazil,Backward Passes,58
1267455505,home,Brazil,Goal Kicks,4
1267455505,home,Brazil,Interceptions,5
1267455505,home,Brazil,Successful Tackles,13
1267455505,home,Brazil,Tackles,23
1267455505,home,Brazil,Clearances,23
1267455505,home,Brazil,Successful Aerial Duels,12
1267455505,home,Brazil,Aerial Duels,16
1267455505,home,Brazil,Successful Dribbles,5
1267455505,home,Brazil,Dribbles,27
1267455505,home,Brazil,Shots accuracy,0.42
1267455505,home,Brazil,Failed passes,65
1267455505,home,Brazil,Possession,0.51
1267455505,home,Brazil,Shots on target,5
1267455505,home,Brazil,Corners,6
1267455505,home,Brazil,Offsides,0
1267455505,home,Brazil,Successful passes,449
1267455505,home,Brazil,Red cards,0
1267455505,home,Brazil,Shots off target,4
1267455505,home,Brazil,Blocked shots,3
1267455505,home,Brazil,Shots within penalty area,9
1267455505,home,Brazil,Total passes,514
1267455505,home,Brazil,Goalkeeper saves,2
1267455505,home,Brazil,Fouls,16
1267455505,home,Brazil,Yellow cards,2
1267455505,home,Brazil,Shots outside penalty area,3
1267455505,away,Morocco,Expected Goals,1.37
1267455505,away,Morocco,Big Chances Created,2
1267455505,away,Morocco,Attacks,94
1267455505,away,Morocco,Free Kicks,16
1267455505,away,Morocco,Expected Assists,0.6
1267455505,away,Morocco,Successful Crosses,2
1267455505,away,Morocco,Crosses,15
1267455505,away,Morocco,Passes Own Half,215
1267455505,away,Morocco,Passes Opposition Half,286
1267455505,away,Morocco,Successful Long Passes,17
1267455505,away,Morocco,Long Passes,52
1267455505,away,Morocco,Throw-Ins,13
1267455505,away,Morocco,Key Passes,10
1267455505,away,Morocco,Passes Into Final Third,123
1267455505,away,Morocco,Backward Passes,88
1267455505,away,Morocco,Goal Kicks,4
1267455505,away,Morocco,Interceptions,5
1267455505,away,Morocco,Successful Tackles,18
1267455505,away,Morocco,Tackles,26
1267455505,away,Morocco,Clearances,17
1267455505,away,Morocco,Successful Aerial Duels,4
1267455505,away,Morocco,Aerial Duels,16
1267455505,away,Morocco,Successful Dribbles,16
1267455505,away,Morocco,Dribbles,29
1267455505,away,Morocco,Shots accuracy,0.21
1267455505,away,Morocco,Failed passes,67
1267455505,away,Morocco,Possession,0.49
1267455505,away,Morocco,Shots on target,3
1267455505,away,Morocco,Corners,2
1267455505,away,Morocco,Offsides,1
1267455505,away,Morocco,Successful passes,419
1267455505,away,Morocco,Red cards,0
1267455505,away,Morocco,Shots off target,5
1267455505,away,Morocco,Blocked shots,6
1267455505,away,Morocco,Shots within penalty area,7
1267455505,away,Morocco,Total passes,486
1267455505,away,Morocco,Goalkeeper saves,4
1267455505,away,Morocco,Fouls,14
1267455505,away,Morocco,Yellow cards,0
1267455505,away,Morocco,Shots outside penalty area,7
1267457207,home,Qatar,Expected Goals,0.6
1267457207,home,Qatar,Big Chances Created,1
1267457207,home,Qatar,Attacks,49
1267457207,home,Qatar,Free Kicks,11
1267457207,home,Qatar,Expected Assists,0.25
1267457207,home,Qatar,Successful Crosses,1
1267457207,home,Qatar,Crosses,9
1267457207,home,Qatar,Passes Own Half,157
1267457207,home,Qatar,Passes Opposition Half,130
1267457207,home,Qatar,Successful Long Passes,19
1267457207,home,Qatar,Long Passes,64
1267457207,home,Qatar,Throw-Ins,14
1267457207,home,Qatar,Key Passes,4
1267457207,home,Qatar,Passes Into Final Third,24
1267457207,home,Qatar,Backward Passes,51
1267457207,home,Qatar,Goal Kicks,12
1267457207,home,Qatar,Interceptions,11
1267457207,home,Qatar,Successful Tackles,9
1267457207,home,Qatar,Tackles,14
1267457207,home,Qatar,Clearances,31
1267457207,home,Qatar,Successful Aerial Duels,10
1267457207,home,Qatar,Aerial Duels,20
1267457207,home,Qatar,Successful Dribbles,2
1267457207,home,Qatar,Dribbles,4
1267457207,home,Qatar,Shots accuracy,0.5
1267457207,home,Qatar,Failed passes,78
1267457207,home,Qatar,Possession,0.32
1267457207,home,Qatar,Shots on target,3
1267457207,home,Qatar,Corners,3
1267457207,home,Qatar,Offsides,0
1267457207,home,Qatar,Successful passes,200
1267457207,home,Qatar,Red cards,0
1267457207,home,Qatar,Shots off target,3
1267457207,home,Qatar,Blocked shots,0
1267457207,home,Qatar,Shots within penalty area,4
1267457207,home,Qatar,Total passes,278
1267457207,home,Qatar,Goalkeeper saves,5
1267457207,home,Qatar,Fouls,12
1267457207,home,Qatar,Yellow cards,2
1267457207,home,Qatar,Shots outside penalty area,2
1267457207,away,Switzerland,Expected Goals,3.2
1267457207,away,Switzerland,Big Chances Created,6
1267457207,away,Switzerland,Attacks,112
1267457207,away,Switzerland,Free Kicks,12
1267457207,away,Switzerland,Expected Assists,3.2
1267457207,away,Switzerland,Successful Crosses,6
1267457207,away,Switzerland,Crosses,35
1267457207,away,Switzerland,Passes Own Half,170
1267457207,away,Switzerland,Passes Opposition Half,441
1267457207,away,Switzerland,Successful Long Passes,27
1267457207,away,Switzerland,Long Passes,35
1267457207,away,Switzerland,Throw-Ins,17
1267457207,away,Switzerland,Key Passes,24
1267457207,away,Switzerland,Passes Into Final Third,199
1267457207,away,Switzerland,Backward Passes,99
1267457207,away,Switzerland,Goal Kicks,5
1267457207,away,Switzerland,Interceptions,7
1267457207,away,Switzerland,Successful Tackles,6
1267457207,away,Switzerland,Tackles,8
1267457207,away,Switzerland,Clearances,13
1267457207,away,Switzerland,Successful Aerial Duels,10
1267457207,away,Switzerland,Aerial Duels,20
1267457207,away,Switzerland,Successful Dribbles,7
1267457207,away,Switzerland,Dribbles,13
1267457207,away,Switzerland,Shots accuracy,0.27
1267457207,away,Switzerland,Failed passes,49
1267457207,away,Switzerland,Possession,0.68
1267457207,away,Switzerland,Shots on target,7
1267457207,away,Switzerland,Corners,10
1267457207,away,Switzerland,Offsides,1
1267457207,away,Switzerland,Successful passes,527
1267457207,away,Switzerland,Red cards,0
1267457207,away,Switzerland,Shots off target,10
1267457207,away,Switzerland,Blocked shots,9
1267457207,away,Switzerland,Shots within penalty area,18
1267457207,away,Switzerland,Total passes,576
1267457207,away,Switzerland,Goalkeeper saves,3
1267457207,away,Switzerland,Fouls,11
1267457207,away,Switzerland,Yellow cards,1
1267457207,away,Switzerland,Shots outside penalty area,8
1267454654,home,USA,Expected Goals,1.42
1267454654,home,USA,Big Chances Created,4
1267454654,home,USA,Attacks,150
1267454654,home,USA,Free Kicks,16
1267454654,home,USA,Expected Assists,1.19
1267454654,home,USA,Successful Crosses,3
1267454654,home,USA,Crosses,19
1267454654,home,USA,Passes Own Half,249
1267454654,home,USA,Passes Opposition Half,368
1267454654,home,USA,Successful Long Passes,26
1267454654,home,USA,Long Passes,48
1267454654,home,USA,Throw-Ins,23
1267454654,home,USA,Key Passes,12
1267454654,home,USA,Passes Into Final Third,142
1267454654,home,USA,Backward Passes,93
1267454654,home,USA,Goal Kicks,3
1267454654,home,USA,Interceptions,9
1267454654,home,USA,Successful Tackles,7
1267454654,home,USA,Tackles,9
1267454654,home,USA,Clearances,15
1267454654,home,USA,Successful Aerial Duels,18
1267454654,home,USA,Aerial Duels,34
1267454654,home,USA,Successful Dribbles,22
1267454654,home,USA,Dribbles,35
1267454654,home,USA,Shots accuracy,0.38
1267454654,home,USA,Failed passes,89
1267454654,home,USA,Possession,0.65
1267454654,home,USA,Shots on target,6
1267454654,home,USA,Corners,3
1267454654,home,USA,Offsides,2
1267454654,home,USA,Successful passes,509
1267454654,home,USA,Red cards,0
1267454654,home,USA,Shots off target,6
1267454654,home,USA,Blocked shots,4
1267454654,home,USA,Shots within penalty area,13
1267454654,home,USA,Total passes,598
1267454654,home,USA,Goalkeeper saves,0
1267454654,home,USA,Fouls,13
1267454654,home,USA,Yellow cards,1
1267454654,home,USA,Shots outside penalty area,3
1267454654,away,Paraguay,Expected Goals,0.54
1267454654,away,Paraguay,Big Chances Created,1
1267454654,away,Paraguay,Attacks,55
1267454654,away,Paraguay,Free Kicks,13
1267454654,away,Paraguay,Expected Assists,0.26
1267454654,away,Paraguay,Successful Crosses,0
1267454654,away,Paraguay,Crosses,5
1267454654,away,Paraguay,Passes Own Half,202
1267454654,away,Paraguay,Passes Opposition Half,122
1267454654,away,Paraguay,Successful Long Passes,20
1267454654,away,Paraguay,Long Passes,59
1267454654,away,Paraguay,Throw-Ins,17
1267454654,away,Paraguay,Key Passes,7
1267454654,away,Paraguay,Passes Into Final Third,17
1267454654,away,Paraguay,Backward Passes,46
1267454654,away,Paraguay,Goal Kicks,7
1267454654,away,Paraguay,Interceptions,10
1267454654,away,Paraguay,Successful Tackles,16
1267454654,away,Paraguay,Tackles,21
1267454654,away,Paraguay,Clearances,33
1267454654,away,Paraguay,Successful Aerial Duels,16
1267454654,away,Paraguay,Aerial Duels,34
1267454654,away,Paraguay,Successful Dribbles,6
1267454654,away,Paraguay,Dribbles,10
1267454654,away,Paraguay,Shots accuracy,0.11
1267454654,away,Paraguay,Failed passes,87
1267454654,away,Paraguay,Possession,0.35
1267454654,away,Paraguay,Shots on target,1
1267454654,away,Paraguay,Corners,1
1267454654,away,Paraguay,Offsides,1
1267454654,away,Paraguay,Successful passes,232
1267454654,away,Paraguay,Red cards,0
1267454654,away,Paraguay,Shots off target,3
1267454654,away,Paraguay,Blocked shots,5
1267454654,away,Paraguay,Shots within penalty area,4
1267454654,away,Paraguay,Total passes,319
1267454654,away,Paraguay,Goalkeeper saves,3
1267454654,away,Paraguay,Fouls,17
1267454654,away,Paraguay,Yellow cards,5
1267454654,away,Paraguay,Shots outside penalty area,5
1309689784,home,Canada,Expected Goals,1.23
1309689784,home,Canada,Big Chances Created,2
1309689784,home,Canada,Attacks,143
1309689784,home,Canada,Free Kicks,20
1309689784,home,Canada,Expected Assists,1.28
1309689784,home,Canada,Successful Crosses,5
1309689784,home,Canada,Crosses,24
1309689784,home,Canada,Passes Own Half,158
1309689784,home,Canada,Passes Opposition Half,287
1309689784,home,Canada,Successful Long Passes,18
1309689784,home,Canada,Long Passes,41
1309689784,home,Canada,Throw-Ins,32
1309689784,home,Canada,Key Passes,12
1309689784,home,Canada,Passes Into Final Third,104
1309689784,home,Canada,Backward Passes,33
1309689784,home,Canada,Goal Kicks,7
1309689784,home,Canada,Interceptions,4
1309689784,home,Canada,Successful Tackles,15
1309689784,home,Canada,Tackles,23
1309689784,home,Canada,Clearances,21
1309689784,home,Canada,Successful Aerial Duels,21
1309689784,home,Canada,Aerial Duels,64
1309689784,home,Canada,Successful Dribbles,7
1309689784,home,Canada,Dribbles,14
1309689784,home,Canada,Shots accuracy,0.31
1309689784,home,Canada,Failed passes,111
1309689784,home,Canada,Possession,0.61
1309689784,home,Canada,Shots on target,4
1309689784,home,Canada,Corners,9
1309689784,home,Canada,Offsides,1
1309689784,home,Canada,Successful passes,310
1309689784,home,Canada,Red cards,0
1309689784,home,Canada,Shots off target,5
1309689784,home,Canada,Blocked shots,4
1309689784,home,Canada,Shots within penalty area,10
1309689784,home,Canada,Total passes,421
1309689784,home,Canada,Goalkeeper saves,2
1309689784,home,Canada,Fouls,10
1309689784,home,Canada,Yellow cards,2
1309689784,home,Canada,Shots outside penalty area,3
1309689784,away,Bosnia & Herzegovina,Expected Goals,0.96
1309689784,away,Bosnia & Herzegovina,Big Chances Created,2
